Report Month,Department,0 Days,1 Day,2 Days,3 Days,4 Days,5 Days,Total
2023-08,3560 - State Lands Commission,35,9,14,20,17,91,186
2023-08,3600 - Department of Fish and Wildlife,395,100,286,321,910,45,2057
2023-08,3640 - Wildlife Conservation Board,11,0,2,8,4,17,42
2023-08,3720 - California Coastal Commission,2,7,13,45,74,48,189
2023-08,3760 - State Coastal Conservancy,0,0,2,3,62,0,67
2023-08,3780 - Native American Heritage Commission,0,1,2,4,1,0,8
2023-08,3790 - Department of Parks and Recreation,743,56,160,240,227,227,1653
2023-08,3810 - Santa Monica Mountains Conservancy,0,0,0,3,0,3,6
2023-08,3820 - San Francisco Bay Conservation and Development Commission,0,0,1,3,49,0,53
2023-08,3825 - San Gabriel and Lower Los Angeles Rivers and Mountains Conservancy,0,1,1,2,6,0,10
2023-08,3830 - San Joaquin River Conservancy,0,0,0,0,1,1,2
2023-08,3835 - Baldwin Hills Conservancy,0,0,1,2,0,0,3
2023-08,3840 - Delta Protection Commission,1,1,0,1,1,2,6
2023-08,3845 - San Diego River Conservancy,3,0,0,0,0,0,3
2023-08,3850 - Coachella Valley Mountains Conservancy,0,1,1,1,0,0,3
2023-08,3855 - Sierra Nevada Conservancy,0,2,5,16,9,19,51
2023-08,3860 - Department of Water Resources,4,120,572,1089,395,140,2320
2023-08,3862 - Central Valley Flood Protection Board,0,6,1,7,16,18,48
2023-08,3875 - Sacramento-San Joaquin Delta Conservancy,0,0,1,1,3,13,18
2023-08,3885 - Delta Stewardship Council,0,1,3,11,11,38,64
2023-08,3900 - State Air Resources Board,183,264,136,150,855,116,1704
2023-08,3930 - Department of Pesticide Regulation,8,10,63,79,85,188,433
2023-08,3940 - State Water Resources Control Board,55,57,327,342,553,1010,2344
2023-08,3980 - Office of Environmental Health Hazard Assessment,0,2,5,12,41,68,128
2023-08,4100 - State Council on Developmental Disabilities,3,7,5,16,5,29,65
2023-08,4140 - Department of Health Care Access and Information,77,9,108,30,42,287,553
2023-08,4150 - Department of Managed Health Care,0,0,0,3,5,537,545
2023-08,4170 - Department of Aging,1,0,9,20,25,208,263
2023-08,4250 - California Children and Families Commission,0,0,0,1,32,0,33
2023-08,4260 - State Department of Health Care Services,1058,25,130,211,998,1842,4264
2023-08,4265 - Department of Public Health,1126,2,83,112,137,2454,3914
2023-08,4300 - Department of Developmental Services,8,14,30,52,103,457,664
2023-08,4440 - Department of State Hospitals,2,768,186,151,243,487,1837
2023-08,4560 - Mental Health Services Oversight and Accountability Commission,6,3,8,14,12,6,49
2023-08,4700 - Department of Community Services and Development,0,0,2,8,11,99,120
2023-08,4800 - California Health Benefit Exchange,21,1,29,49,56,1182,1338
2023-08,5160 - Department of Rehabilitation,125,127,412,487,220,241,1612
2023-08,5170 - State Independent Living Council,0,0,0,0,0,3,3
2023-08,5175 - Department of Child Support Services,6,8,7,13,116,443,593
2023-08,5180 - Department of Social Services,5,400,1361,369,609,1771,4515
2023-08,5225 - Department of Corrections and Rehabilitation,921,448,720,544,405,1622,4660
2023-08,5227 - Board of State and Community Corrections,11,1,0,11,84,9,116
2023-08,5420 - Prison Industry Authority,17,8,115,46,22,17,225
2023-08,6100 - Department of Education,214,19,22,94,96,954,1399
2023-08,6120 - California State Library,2,21,31,14,18,72,158
2023-08,6125 - Education Audit Appeals Panel,0,0,0,1,2,0,3
2023-08,6200 - California School for the Blind,17,3,1,1,0,0,22
2023-08,6240 - California School for the Deaf - Fremont,0,0,0,0,0,4,4
2023-08,6250 - California School for the Deaf - Riverside,5,3,5,2,2,0,17
2023-08,6260 - Diagnostic Centers,22,1,3,0,0,0,26
2023-08,6360 - Commission on Teacher Credentialing,25,7,22,21,88,22,185
2023-08,"6980 - Student Aid Commission, California",1,2,1,10,21,100,135
2023-08,7100 - Employment Development Department,46,251,431,795,740,5122,7385
2023-08,7300 - Agricultural Labor Relations Board,8,0,5,36,5,5,59
2023-08,7320 - Public Employment Relations Board,1,3,4,20,24,11,63
2023-08,7501 - Department of Human Resources,8,7,20,84,57,157,333
2023-08,7502 - California Department of Technology,68,31,8,44,494,324,969
2023-08,7503 - State Personnel Board,2,0,0,6,10,51,69
2023-08,7504 - Office of Data and Innovation,0,0,0,4,4,43,51
2023-08,7600 - California Department of Tax and Fee Administration,32,29,75,486,1463,1538,3623
2023-08,7730 - Franchise Tax Board,478,117,1099,3416,130,174,5414
2023-08,7760 - Department of General Services,322,28,330,258,222,879,2039
2023-08,7870 - California Victim Compensation Board,2,0,11,13,202,0,228
2023-08,7900 - Public Employees' Retirement System,78,27,1997,7,4,281,2394
2023-08,7910 - Office of Administrative Law,0,2,7,6,7,2,24
2023-08,7920 - State Teachers' Retirement System,3,5,121,1117,45,1,1292
2023-08,8120 - Commission on Peace Officer Standards and Training,5,5,160,0,0,12,182
2023-08,8140 - State Public Defender,4,4,16,15,10,43,92
2023-08,8570 - Department of Food and Agriculture,107,37,63,93,126,180,606
2023-08,8620 - Fair Political Practices Commission,1,0,2,13,15,64,95
2023-08,8660 - Public Utilities Commission,99,6,71,45,94,1100,1415
2023-08,"8780 - Milton Marks ""Little Hoover"" Commission on California State Government Organization and Economy",0,0,0,2,4,0,6
2023-08,"8830 - Law Revision Commission, California",0,0,0,0,0,8,8
2023-08,8860 - Department of Finance,7,8,30,281,25,41,392
2023-08,8880 - Financial Information System for California,1,0,1,22,6,298,328
2023-08,"8885 - States Mandates, Commission on",0,1,1,1,3,9,15
2023-08,8940 - Military Department,0,9,26,59,11,5,110
2023-08,8955 - Department of Veterans Affairs,36,23,56,141,81,123,460
2023-08,A059 - California Correctional Health Care Services,1,696,540,556,357,991,3141
2023-08,A279 - Unemployment Insurance Appeals Board,161,23,28,75,59,60,406
2023-08,A281 - Employment Training Panel,0,9,12,10,38,5,74
2023-08,A314 - California Science Center,7,4,22,0,0,3,36
2023-08,A341 - California Earthquake Authority,0,1,2,8,6,53,70
2023-08,A424 - Cradle-to-Career,0,0,0,6,0,9,15
2023-08,A541 - Board of Forestry and Fire Protection,0,1,0,3,4,2,10
2023-09,0500 - Governor's Office,35,9,34,42,11,11,142
2023-09,0509 - Governor's Office of Business and Economic Development (GO-Biz),3,3,14,16,17,109,162
2023-09,0511 - Secretary for Government Operations Agency,0,0,13,14,0,0,27
2023-09,0521 - Secretary for Transportation Agency,0,0,3,16,0,1,20
2023-09,0530 - Secretary for California Health and Human Services Agency,1,2,10,6,11,67,97
2023-09,0531 - Office of Systems Integration,5,3,1,10,19,351,389
2023-09,0540 - Secretary of the Natural Resources Agency,1,1,3,20,1,73,99
2023-09,0552 - Office of the Inspector General,8,2,6,6,5,133,160
2023-09,0559 - Secretary for Labor and Workforce Development Agency,5,6,11,7,3,4,36
2023-09,0650 - Office of Planning and Research,2,0,15,25,38,126,206
2023-09,0690 - Governor's Office of Emergency Services,0,99,689,50,26,98,962
2023-09,0820 - Department of Justice,406,313,583,502,575,1616,3995
2023-09,0840 - State Controller,44,34,91,147,190,710,1216
2023-09,0845 - Department of Insurance,9,175,29,66,202,575,1056
2023-09,0855 - California Gambling Control Commission,2,1,0,8,11,21,43
2023-09,0860 - State Board of Equalization,2,1,10,120,6,20,159
2023-09,0870 - Office of Tax Appeals,0,4,8,42,16,27,97
2023-09,0911 - Citizens Redistricting Commission,0,0,0,0,0,1,1
2023-09,1045 - Cannabis Control Appeals Panel,1,0,1,0,1,5,8
2023-09,1111 - Department of Consumer Affairs,205,191,437,495,535,483,2346
2023-09,1115 - Department of Cannabis Control,0,89,20,48,40,229,426
2023-09,1700 - California Civil Rights Department,3,1,4,19,36,207,270
2023-09,1701 - Department of Financial Protection and Innovation,6,11,47,25,59,604,752
2023-09,1703 - California Privacy Protection Agency,0,0,0,1,0,24,25
2023-09,1750 - California Horse Racing Board,1,5,0,6,2,11,25
2023-09,2100 - Department of Alcoholic Beverage Control,95,143,87,55,31,58,469
2023-09,2240 - Department of Housing and Community Development,104,28,59,88,110,740,1129
2023-09,2320 - Department of Real Estate,10,22,21,131,107,28,319
2023-09,2600 - California Transportation Commission,0,1,0,6,4,27,38
2023-09,2660 - Department of Transportation,0,445,1241,7079,2262,2270,13297
2023-09,2665 - High-Speed Rail Authority,7,27,38,48,65,184,369
2023-09,2700 - California Traffic Safety Program,0,0,1,10,22,2,35
2023-09,2720 - California Highway Patrol,1170,0,228,58,7,0,1463
2023-09,2740 - Department of Motor Vehicles,0,151,467,537,408,1035,2598
2023-09,3100 - Exposition Park,0,0,4,4,0,1,9
2023-09,3125 - California Tahoe Conservancy,4,2,11,5,3,16,41
2023-09,3340 - California Conservation Corps,5,14,29,50,23,31,152
2023-09,3355 - Office of Energy Infrastructure Safety,0,0,0,0,0,82,82
2023-09,3360 - Energy Resources Conservation and Development Commission,0,7,10,34,55,654,760
2023-09,3480 - Department of Conservation,35,13,61,102,72,416,699
2023-09,3540 - Department of Forestry and Fire Protection,5,75,184,179,157,211,811
2023-09,3560 - State Lands Commission,30,15,10,27,27,80,189
2023-09,3600 - Department of Fish and Wildlife,417,83,277,316,941,32,2066
2023-09,3640 - Wildlife Conservation Board,12,0,2,7,6,16,43
2023-09,3720 - California Coastal Commission,2,7,13,45,74,48,189
2023-09,3760 - State Coastal Conservancy,0,0,2,3,62,0,67
2023-09,3780 - Native American Heritage Commission,0,1,2,4,1,0,8
2023-09,3790 - Department of Parks and Recreation,738,60,153,243,234,222,1650
2023-09,3810 - Santa Monica Mountains Conservancy,0,0,0,5,0,1,6
2023-09,3820 - San Francisco Bay Conservation and Development Commission,0,0,1,4,48,0,53
2023-09,3825 - San Gabriel and Lower Los Angeles Rivers and Mountains Conservancy,1,1,1,1,6,0,10
2023-09,3830 - San Joaquin River Conservancy,0,0,0,0,1,1,2
2023-09,3835 - Baldwin Hills Conservancy,0,0,1,2,0,0,3
2023-09,3840 - Delta Protection Commission,1,1,0,1,1,2,6
2023-09,3845 - San Diego River Conservancy,3,0,0,0,0,0,3
2023-09,3850 - Coachella Valley Mountains Conservancy,0,1,1,1,0,0,3
2023-09,3855 - Sierra Nevada Conservancy,0,2,5,16,9,19,51
2023-09,3860 - Department of Water Resources,2,105,558,1086,405,95,2251
2023-09,3862 - Central Valley Flood Protection Board,0,6,1,8,16,17,48
2023-09,3875 - Sacramento-San Joaquin Delta Conservancy,0,0,1,0,3,12,16
2023-09,3885 - Delta Stewardship Council,0,1,4,7,10,43,65
2023-09,3900 - State Air Resources Board,183,264,136,150,855,116,1704
2023-09,3930 - Department of Pesticide Regulation,7,10,64,81,83,190,435
2023-09,3940 - State Water Resources Control Board,54,73,321,417,588,1085,2538
2023-09,3960 - Department of Toxic Substances Control,8,31,126,66,135,701,1067
2023-09,3970 - Department of Resources Recycling and Recovery,0,10,30,34,99,414,587
2023-09,3980 - Office of Environmental Health Hazard Assessment,0,2,5,12,41,68,128
2023-09,4100 - State Council on Developmental Disabilities,3,7,5,16,5,29,65
2023-09,4140 - Department of Health Care Access and Information,77,10,110,29,40,287,553
2023-09,4150 - Department of Managed Health Care,0,0,0,3,5,531,539
2023-09,4170 - Department of Aging,1,0,8,22,23,212,266
2023-09,4250 - California Children and Families Commission,0,0,0,1,32,0,33
2023-09,4260 - State Department of Health Care Services,654,30,143,245,1116,2123,4311
2023-09,4265 - Department of Public Health,1126,2,83,112,137,2454,3914
2023-09,4300 - Department of Developmental Services,6,12,39,50,100,462,669
2023-09,4440 - Department of State Hospitals,1,749,183,154,243,489,1819
2023-09,4560 - Mental Health Services Oversight and Accountability Commission,6,3,8,14,12,6,49
2023-09,4700 - Department of Community Services and Development,0,0,2,8,11,100,121
2023-09,4800 - California Health Benefit Exchange,21,1,29,49,55,1183,1338
2023-09,5160 - Department of Rehabilitation,132,127,409,487,220,240,1615
2023-09,5170 - State Independent Living Council,0,0,0,0,0,3,3
2023-09,5175 - Department of Child Support Services,3,7,7,13,122,446,598
2023-09,5180 - Department of Social Services,3,395,1384,372,623,1806,4583
2023-09,5225 - Department of Corrections and Rehabilitation,928,446,714,540,386,1480,4494
2023-09,5227 - Board of State and Community Corrections,11,1,0,11,83,9,115
2023-09,5420 - Prison Industry Authority,17,9,113,48,20,20,227
2023-09,6100 - Department of Education,159,17,28,102,106,988,1400
2023-09,6120 - California State Library,3,21,31,14,18,72,159
2023-09,6125 - Education Audit Appeals Panel,0,0,0,1,2,0,3
2023-09,6200 - California School for the Blind,17,3,1,1,0,0,22
2023-09,6240 - California School for the Deaf - Fremont,0,0,0,0,0,4,4
2023-09,6250 - California School for the Deaf - Riverside,5,3,5,2,2,0,17
2023-09,6260 - Diagnostic Centers,22,1,3,0,0,0,26
2023-09,6360 - Commission on Teacher Credentialing,21,6,22,22,83,22,176
2023-09,6870 - Board of Governors of the California Community Colleges,0,0,0,4,2,193,199
2023-09,7100 - Employment Development Department,46,255,437,796,746,5138,7418
2023-09,7300 - Agricultural Labor Relations Board,8,0,5,37,5,5,60
2023-09,7320 - Public Employment Relations Board,1,3,4,20,24,11,63
2023-09,7501 - Department of Human Resources,9,8,20,83,59,154,333
2023-09,7502 - California Department of Technology,68,35,8,40,500,320,971
2023-09,7503 - State Personnel Board,1,0,0,4,16,48,69
2023-09,7504 - Office of Data and Innovation,0,0,0,4,5,43,52
2023-09,7600 - California Department of Tax and Fee Administration,32,27,75,487,1463,1519,3603
2023-09,7730 - Franchise Tax Board,516,112,1216,3444,101,188,5577
2023-09,7760 - Department of General Services,331,29,331,239,244,916,2090
2023-09,7870 - California Victim Compensation Board,1,0,17,15,202,0,235
2023-09,7900 - Public Employees' Retirement System,79,30,1994,8,4,276,2391
2023-09,7910 - Office of Administrative Law,0,2,10,4,6,2,24
2023-09,7920 - State Teachers' Retirement System,4,3,117,1114,47,1,1286
2023-09,8120 - Commission on Peace Officer Standards and Training,4,6,158,0,0,12,180
2023-09,8140 - State Public Defender,3,4,14,14,10,44,89
2023-09,8570 - Department of Food and Agriculture,82,29,61,77,114,146,509
2023-09,8620 - Fair Political Practices Commission,2,0,2,13,16,64,97
2023-09,8660 - Public Utilities Commission,99,6,71,45,94,1138,1453
2023-09,"8780 - Milton Marks ""Little Hoover"" Commission on California State Government Organization and Economy",0,0,0,2,4,0,6
2023-09,"8830 - Law Revision Commission, California",0,0,0,0,0,8,8
2023-09,8860 - Department of Finance,7,8,30,283,25,43,396
2023-09,8880 - Financial Information System for California,0,1,0,20,36,269,326
2023-09,"8885 - States Mandates, Commission on",0,1,1,1,3,9,15
2023-09,8940 - Military Department,1,10,23,55,12,4,105
2023-09,8955 - Department of Veterans Affairs,34,23,58,140,83,123,461
2023-09,A059 - California Correctional Health Care Services,0,686,540,545,358,1013,3142
2023-09,A279 - Unemployment Insurance Appeals Board,159,23,29,76,57,60,404
2023-09,A281 - Employment Training Panel,0,9,12,10,38,5,74
2023-09,A314 - California Science Center,5,5,20,0,0,3,33
2023-09,A341 - California Earthquake Authority,0,1,2,8,6,53,70
2023-09,A424 - Cradle-to-Career,0,0,0,7,1,9,17
2023-09,A541 - Board of Forestry and Fire Protection,0,1,0,3,4,2,10
2023-10,0500 - Governor's Office,33,9,34,44,11,13,144
2023-10,0509 - Governor's Office of Business and Economic Development (GO-Biz),1,3,14,17,15,105,155
2023-10,0511 - Secretary for Government Operations Agency,0,0,13,16,0,0,29
2023-10,"0515 - Secretary for Business, Consumer Services, and Housing Agency",1,2,3,10,6,47,69
2023-10,0521 - Secretary for Transportation Agency,0,0,3,16,0,1,20
2023-10,0530 - Secretary for California Health and Human Services Agency,1,2,10,6,11,72,102
2023-10,0531 - Office of Systems Integration,6,3,1,9,18,353,390
2023-10,0540 - Secretary of the Natural Resources Agency,1,1,3,20,1,74,100
2023-10,0552 - Office of the Inspector General,9,2,6,6,6,137,166
2023-10,0559 - Secretary for Labor and Workforce Development Agency,5,6,11,7,3,4,36
2023-10,0650 - Office of Planning and Research,2,0,15,24,38,124,203
2023-10,0690 - Governor's Office of Emergency Services,0,99,691,50,27,99,966
2023-10,0820 - Department of Justice,425,295,539,587,580,1679,4105
2023-10,0840 - State Controller,41,30,79,148,188,716,1202
2023-10,0845 - Department of Insurance,6,174,26,69,197,579,1051
2023-10,0855 - California Gambling Control Commission,2,1,0,8,11,21,43
2023-10,0860 - State Board of Equalization,2,1,10,121,6,21,161
2023-10,0870 - Office of Tax Appeals,0,4,7,42,16,27,96
2023-10,1045 - Cannabis Control Appeals Panel,1,0,1,0,1,5,8
2023-10,1111 - Department of Consumer Affairs,213,195,500,490,587,408,2393
2023-10,1115 - Department of Cannabis Control,0,92,20,53,40,231,436
2023-10,1700 - California Civil Rights Department,3,1,4,19,36,207,270
2023-10,1701 - Department of Financial Protection and Innovation,6,12,48,26,59,599,750
